ano,cod_final,nome_final,descri_item,codigo,quadro,decisao,onda,motivo
2017,12205,Pamonha,MASSA DE PUBA,65006,65,,,
2017,12205,Pamonha,MASSA PARA PAMONHA,65006,65,,,
2017,12205,Pamonha,MILHARINA,65006,65,,,
2017,12205,Pamonha,MILHO MOIDO,65006,65,,,
2017,12205,Pamonha,MINGAU DE MILHO,65006,65,,,
2017,12205,Pamonha,MUCILON DE MILHO,65006,65,,,
2017,12205,Pamonha,PUBA DE FUBA,65006,65,,,
2017,12205,Pamonha,PUBA DE MILHO,65006,65,,,
2017,12205,Pamonha,SEMOLA DE MILHO,65006,65,,,
2017,05201,Amido de milho,AMIDO DE ARROZ,65007,65,,,
2017,05201,Amido de milho,AMIDO DE MANDIOCA,65007,65,,,
2017,05201,Amido de milho,AMIDO DE MILHO,65007,65,,,
2017,05201,Amido de milho,AMIDOMIL,65007,65,,,
2017,05201,Amido de milho,GOMA DE MILHO,65007,65,,,
2017,05201,Amido de milho,MAIZENA,65007,65,,,
2017,05201,Amido de milho,MILHENA NUTRIL 5,65007,65,,,
2017,05104,Farinha vitaminada,CREME DE MILHO,65008,65,,,
2017,05104,Farinha vitaminada,CREMOGEMA,65008,65,,,
2017,05104,Farinha vitaminada,CREMOGEMA VITAMINADA,65008,65,,,
2017,05104,Farinha vitaminada,CREMOVITA,65008,65,,,
2017,05104,Farinha vitaminada,VITAMILHO,65008,65,,,
2017,05204,Flocos de milho,CEREAL MATINAL DE MILHO EM FLOCOS,65009,65,,,
2017,05204,Flocos de milho,FLOCAO DE MILHO,65009,65,,,
2017,05204,Flocos de milho,FLOCOS DE MILHO,65009,65,,,
2017,05204,Flocos de milho,SUCRILHOS DE MILHO,65009,65,,,
2017,05103,Farinha de trigo,FARINHA DE TRIGO,65010,65,,,
2017,05103,Farinha de trigo,FARINHA DE TRIGO COM FERMENTO,65010,65,,,
2017,05103,Farinha de trigo,FARINHA DE TRIGO INTEGRAL,65010,65,,,
2017,05103,Farinha de trigo,FARINHA DO REINO,65010,65,,,
2017,05103,Farinha de trigo,FECULA DE TRIGO,65010,65,,,
2017,05103,Farinha de trigo,SEMOLINA DE TRIGO,65010,65,,,
2017,05102,Farinha de rosca,FARINHA DE ROSCA,65011,65,,,
2017,05105,Outras,BULGOR,65012,65,,,
2017,05105,Outras,FARINHA DE QUIBE,65012,65,,,
2017,05105,Outras,FARINHA DE TRIGO DE QUIBE,65012,65,,,
2017,05105,Outras,TRIGO PARA QUIBE,65012,65,,,
2017,05105,Outras,TRIGUILHO,65012,65,,,
2017,05103,Farinha de trigo,FIBRA DE CEREAL TRIGO,65013,65,,,
2017,05103,Farinha de trigo,FIBRA DE TRIGO,65013,65,,,
2017,05103,Farinha de trigo,GERME DE TRIGO,65013,65,,,
2017,05103,Farinha de trigo,GLUTEN,65013,65,,,
2017,05101,Farinha de mandioca,CRUERA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE AGUA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE CARIMA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE COPIOBA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA AMARELA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA BIJU,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA BRANCA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA COMUM,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA CRUA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA FLOCADA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA MISTURADA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA MORENA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA TEMPERADA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MANDIOCA TORRADA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE MESA,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA DE SURUI,65014,65,,,
2017,05101,Farinha de mandioca,FARINHA SECA,65014,65,,,
2017,05101,Farinha de mandioca,MASSA DE MANDIOCA,65014,65,,,
2017,05101,Farinha de mandioca,CARIMA DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,CREME DE MACAXEIRA,65015,65,,,
2017,05101,Farinha de mandioca,FARINHA BEIJU,65015,65,,,
2017,05101,Farinha de mandioca,FARINHA DE GOMA,65015,65,,,
2017,05101,Farinha de mandioca,FARINHA DE PUBA,65015,65,,,
2017,05101,Farinha de mandioca,FARINHA DE TAPIOCA,65015,65,,,
2017,05101,Farinha de mandioca,FECULA DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,GOMA DE CARIMA,65015,65,,,
2017,05101,Farinha de mandioca,GOMA DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,GOMA DE TAPIOCA,65015,65,,,
2017,05101,Farinha de mandioca,MASSA DE TAPIOCA,65015,65,,,
2017,05101,Farinha de mandioca,POLVILHO AZEDO,65015,65,,,
2017,05101,Farinha de mandioca,POLVILHO DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,POLVILHO DOCE,65015,65,,,
2017,05101,Farinha de mandioca,PUBA DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,SAGU DE MANDIOCA,65015,65,,,
2017,05101,Farinha de mandioca,SAGU DE TAPIOCA,65015,65,,,
2017,05101,Farinha de mandioca,TAPIOCA DE GOMA,65015,65,,,
2017,05101,Farinha de mandioca,TAPIOCA GOMA,65015,65,,,
2017,05105,Outras,FARINHA NAO-ESPECIFICADA,65016,65,,,
2017,05105,Outras,FARINHA DE ARARUTA,65017,65,,,
2017,05105,Outras,FECULA DE ARARUTA,65018,65,,,
2017,05105,Outras,GOMA DE ARARUTA,65018,65,,,
2017,05105,Outras,FARINHA DE SOJA,65019,65,,,
2017,05104,Farinha vitaminada,FARINHA LACTEA,65020,65,,,
2017,05104,Farinha vitaminada,ALIMENTOS INFANTIS QUATRO CEREAIS,65021,65,,,
2017,05104,Farinha vitaminada,EXTRATO DE CEREAIS,65021,65,,,
2017,05104,Farinha vitaminada,FLOCOS DE CEREAIS,65021,65,,,
2017,05104,Farinha vitaminada,NESTON,65021,65,,,
2017,05104,Farinha vitaminada,VITAFLOCOS,65021,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE PAO COMUM,65022,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MISTURA PARA PAO DE TRIGO,65022,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE PAO DE QUEIJO,65023,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,PAO DE QUEIJO SEMIPRONTO,65023,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE PIZZA,65024,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA PIZZA,65024,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MINI PIZZA SEMIPRONTA,65024,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,PIZZA SEMIPRONTA,65024,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,FIBRA DE SOJA,65025,65,,,
2017,05302,Massa de pastel,FILHO EM MASSA PARA PASTEL,65026,65,,,
2017,05302,Massa de pastel,MASSA DE PASTEL,65026,65,,,
2017,05302,Massa de pastel,MASSA PARA PASTEL,65026,65,,,
2017,05302,Massa de pastel,MINI PASTEL,65026,65,,,
2017,05302,Massa de pastel,PASTEL SEMIPRONTO,65026,65,,,
2017,05302,Massa de pastel,PIEROGI SEMI PRONTO,65026,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,INHOQUE SEMIPRONTO,65027,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE NHOQUE,65027,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,NHOQUE SEMIPRONTO,65027,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE RAVIOLE,65028,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,RAVIOLE SEMIPRONTO,65028,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,LASANHA A BOLONHESA SEMIPRONTA,65029,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,LASANHA SEMIPRONTA,65029,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MACARRAO PARA LASANHA,65029,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE LASANHA,65029,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA LASANHA,65029,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,CANELONE SEMIPRONTO,65030,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE CANELONE,65030,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,ANHOLINE SEMIPRONTO,65031,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,CAPELETI SEMIPRONTO,65031,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE CAPELETI,65031,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ALETRIA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ESPAGUETE SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM CENOURA,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM ESPINAFRE,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM MILHO,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE GLUTEN SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SEMOLA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SEMOLINA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SOPA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PARAFUSO SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PASTEURIZADO,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PENNE SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PICADO,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PRE-COZIDO,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO SEM COLESTEROL,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO VITAMINADO,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE GLUTEN SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLINA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SOPA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,SPAGHETTI SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,TALHARIM SEM OVOS,65032,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ALETRIA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ESPAGUETE COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE GLUTEN COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SEMOLA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SEMOLINA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE SOPA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PARAFUSO COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PENNE COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE GLUTEN COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLINA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SOPA COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,SPAGHETTI COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,TALHARIM COM OVOS,65033,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ESPAGUETE (NAO-ESPECIFICADO),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,ESPAGUETE NAO-ESPECIFICADO,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO (NAO-ESPECIFICADO),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO CASEIRO,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM SEMOLA (NAO-ESPECIFICADO),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO COM SEMOLA NAO-ESPECIFICADO,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO NAO-ESPECIFICADO,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PARAFUSO (NAO-ESPECIFICADO),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PARAFUSO NAO-ESPECIFICADO,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA (NAO-ESPECIFICADA),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLA (NAO-ESPECIFICADA),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SEMOLA NAO-ESPECIFICADA,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SOPA (NAO-ESPECIFICADA),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA DE SOPA NAO-ESPECIFICADA,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA NAO-ESPECIFICADA,65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,TALHARIM (NAO-ESPECIFICADO),65034,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,TALHARIM NAO-ESPECIFICADO,65034,65,,,
2017,05105,Outras,PURE DE BATATA EM CAIXA,65035,65,,,
2017,05105,Outras,ALIMENTO DE SOJA,65036,65,,,
2017,05105,Outras,BIFE VEGETAL,65036,65,,,
2017,05105,Outras,CARNE DE SOJA,65036,65,,,
2017,05105,Outras,CARNE VEGETAL,65036,65,,,
2017,05105,Outras,MASSA DE SOJA,65036,65,,,
2017,05105,Outras,PASTA DE SOJA,65036,65,,,
2017,05105,Outras,AMENDOIM MOIDO,65037,65,,,
2017,05105,Outras,FARINHA DE AMENDOIM,65037,65,,,
2017,05105,Outras,FARINHA DE MANDI,65038,65,,,
2017,05105,Outras,FARINHA DE PEIXE,65038,65,,,
2017,05105,Outras,PIRACUI (FARINHA DE PEIXE),65038,65,,,
2017,05105,Outras,FARINHA DE FEIJAO,65039,65,,,
2017,05105,Outras,FARINHA DE BANANA,65040,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,FLOCOS DE GRANOLA,65041,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,GRANOLA,65041,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,COXINHA DE FRITAR,65042,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,COXINHA SEMIPRONTA,65042,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE COXINHA,65042,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE ROTOLONE,65043,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,ROTOLONE SEMIPRONTO,65043,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,CALZONE SEMIPRONTO,65044,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE CALZONE,65044,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,ANGU DE MILHO SEMIPRONTO,65045,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA POLENTA,65045,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MISTURA PARA POLENTA,65045,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,POLENTA SEMIPRONTA,65045,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,POLENTINA,65045,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MUSLI,65046,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MIX DE CEREAIS,65047,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO INSTANTANEO,65048,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA INSTANTANEA,65048,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MIOJO,65048,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO INTEGRAL,65049,65,,,
2017,05104,Farinha vitaminada,FARINHA DE CEREAIS VITAMINADA,65050,65,,,
2017,05104,Farinha vitaminada,FARINHA VITAMINADA,65050,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,NOVOMILK EM PO,65051,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,SUSTAGEM,65051,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,GEVRAL,65052,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,LECITINA,65053,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MERITENE,65054,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,PROTEINAC,65055,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,COMPLEMENTO VITAMINICO DE SOJA,65056,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,PROTEINA DE SOJA,65056,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,PROTEINA VEGETAL,65056,65,,,
2017,05105,Outras,FARINHA DE MARACUJA,65057,65,,,
2017,16103,Outros produtos,SUPLIGEM,65058,65,,,
2017,05204,Flocos de milho,CEREAL MATINAL DE MILHO EM FLOCOS LIGHT,65059,65,,,
2017,05204,Flocos de milho,FLOCOS DE MILHO LIGHT,65059,65,,,
2017,05204,Flocos de milho,SUCRILHOS DE MILHO LIGHT,65059,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE PIZZA LIGHT,65060,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MINI PIZZA SEMIPRONTA LIGHT,65060,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,PIZZA SEMIPRONTA LIGHT,65060,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE NHOQUE LIGHT,65061,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,NHOQUE SEMIPRONTO LIGHT,65061,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,LASANHA SEMIPRONTA LIGHT,65062,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE LASANHA LIGHT,65062,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO INSTANTANEO LIGHT,65063,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MASSA INSTANTANEA LIGHT,65063,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MIOJO LIGHT,65063,65,,,
2017,16103,Outros produtos,COMPLEMENTO VITAMINICO DE SOJA ORGANICA,65064,65,,,
2017,16103,Outros produtos,PROTEINA DE SOJA ORGANICA,65064,65,,,
2017,16103,Outros produtos,PROTEINA VEGETAL ORGANICA,65064,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,FECULA DE BATATA,65065,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,FAGOTINI,65066,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE PANQUECA,65067,65,,,
2017,05105,Outras,FARINHA DE LINHACA,65068,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO SEMI PRONTO,65069,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA DE EMPADA (EMPADA SEMIPRONTA),65070,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,FARELO DE AVEIA,65071,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MINGAU DE AVEIA,65072,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,GRANOLA LIGHT,65073,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,GRANOLA DIET,65074,65,,,
2017,01199,Outros,CHIA,65075,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,AVEIA ORGANICA,65076,65,,,
2017,05105,Outras,FARINHA DE COCO,65077,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE ARROZ,65078,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE FEIJAO,65079,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO SEM GLUTEN,65080,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MINGAU DE CEREAIS,65081,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MINGAU DE BANANA,65082,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,MINGAU NAO ESPECIFICADO,65083,65,,,
2017,05105,Outras,FARINHA DE BERINJELA,65084,65,,,
2017,05105,Outras,FARINHA SEM GLUTEN,65085,65,,,
2017,05105,Outras,FARINHA DE AMENDOA,65086,65,,,
2017,05105,Outras,FARINHA DE AMORA,65087,65,,,
2017,05105,Outras,FARINHA DE MACA,65088,65,,,
2017,05105,Outras,FARINHA DE ARROZ E AVEIA,65089,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO PARA YAKISSOBA,65090,65,,,
2017,05105,Outras,MINGAU DE ARROZ E AVEIA,65091,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA VATAPA,65092,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA TORTILHA,65093,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA RONDELLI,65094,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,RONDELLI SEMIPRONTO,65094,65,,,
2017,16105,Salgadinho,FOLHADO (SALGADO) CONGELADO,65095,65,,,
2017,16105,Salgadinho,BURRITO SEMIPRONTO,65096,65,,,
2017,16105,Salgadinho,TORTILHA SEMIPRONTA,65096,65,,,
2017,05206,Flocos de cereal; Flocos de aveia; Flocos de outros cereais; Outras,CEREAL MATINAL DE TRIGO,65097,65,,,
2017,05303,Massa de pizza; Outras; Massa de lasanha,MASSA PARA ACARAJE,65098,65,,,
2017,16105,Salgadinho,RISOLE SEMIPRONTO,65099,65,,,
2017,05301,Macarrão com ovos; Macarrão não especificado; Macarrão sem ovos,MACARRAO DE FEIJAO ORGANICO,65100,65,,,
2017,16103,Outros produtos,TACO MEXICANO SEMIPRONTO,65101,65,,,
2017,16105,Salgadinho,BARQUETE PARA CANAPE,65102,65,,,
2017,16105,Salgadinho,CASQUINHA PARA CANAPE,65102,65,,,
2017,04103,Coco-da-baía,COCO DA BAHIA,66001,66,,,
2017,04103,Coco-da-baía,COCO DA BAHIA SECO,66001,66,,,
2017,04103,Coco-da-baía,COCO DA BAHIA VERDE,66001,66,,,
2017,04103,Coco-da-baía,COCO DA INDIA,66001,66,,,
2017,04103,Coco-da-baía,COCO DA PRAIA,66001,66,,,
2017,04103,Coco-da-baía,COCO RALADO INDUSTRIALIZADO,66002,66,,,
2017,04103,Coco-da-baía,COCO RALADO NATURAL,66002,66,,,
2017,04104,Outros,CASTANHA DA EUROPA,66003,66,,,
2017,04104,Outros,CASTANHA PORTUGUESA,66003,66,,,
2017,04104,Outros,PINHA DO PARANA (PINHAO),66004,66,,,
2017,04104,Outros,PINHAO,66004,66,,,
2017,04104,Outros,PINHAO DO PARANA,66004,66,,,
2017,04104,Outros,AMENDOA,66005,66,,,
2017,04104,Outros,AVELA,66006,66,,,
2017,04104,Outros,AMENDOA DA AMERICA (CASTANHA DO PARA),66007,66,,,
2017,04104,Outros,CASTANHA DO PARA,66007,66,,,
2017,04104,Outros,CASTANHA MARANHENSE,66007,66,,,
2017,04104,Outros,CASTANHA DE CAJU,66008,66,,,
2017,04104,Outros,ALICURI,66009,66,,,
2017,04104,Outros,ARICUI,66009,66,,,
2017,04104,Outros,ARICURI,66009,66,,,
2017,04104,Outros,ARIRI,66009,66,,,
2017,04104,Outros,BUTIA,66009,66,,,
