0,1,2,3,4,5
"Tradutor POF2002-2003 - Contas Nacionais, com produtos para consumo final das famílias",,,,,https://github.com/rodrigoesborges/pofesferas/blob/master/tradutores/Tradu_POF_2003xContas-rearrumado-na-mao.xls?raw=true
Cod Pof,Descrição pof,CodAdapt,Descrição Contas,Cod Contas 110,fonte
6405906,COCO ARICURI,0280,Produtos da exploração florestal e da silvicultura,010112,
6405907,COCO ALICURI,0280,Produtos da exploração florestal e da silvicultura,010112,
6405910,OURICURI,0280,Produtos da exploração florestal e da silvicultura,010112,
6405912,BUTIA (ARICURI),0280,Produtos da exploração florestal e da silvicultura,010112,
6406001,COCO DE BABACU,0280,Produtos da exploração florestal e da silvicultura,010112,
6406002,COCO BABACU,0280,Produtos da exploração florestal e da silvicultura,010112,
6406005,BABACU,0280,Produtos da exploração florestal e da silvicultura,010112,
6406101,COCO DE TUCUM,0280,Produtos da exploração florestal e da silvicultura,010112,
6406211,MACAUBA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406303,DENDE,0191,Outros produtos e serviços da lavoura,010106,
6406501,NOZ (NOGUEIRA),0191,Outros produtos e serviços da lavoura,010106,
6406601,COCO INAJA,0191,Outros produtos e serviços da lavoura,010106,
6406602,COCO ANAJA,0191,Outros produtos e serviços da lavoura,010106,
6406701,ACAI (EMULSAO),0280,Produtos da exploração florestal e da silvicultura,010112,
6406706,ACAI (COCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6406707,JUCARA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406711,ACAI FRUTA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406801,COCO DE PUPUNHA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406805,PUPUNHA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406901,COCO BACABA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406902,BACABA,0280,Produtos da exploração florestal e da silvicultura,010112,
6406909,BACABA (EMULSAO),1093,"Conservas de frutas, legumes e outros vegetais",030105,
6406910,BACABA (CAROCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6407001,CASTANHA DA INDIA,0280,Produtos da exploração florestal e da silvicultura,010112,
6407101,COCO BURITI,0280,Produtos da exploração florestal e da silvicultura,010112,
6407102,MASSA DE BURITI,1093,"Conservas de frutas, legumes e outros vegetais",030105,
6407201,ALIMENTO DE SOJA,1093,Outros produtos alimentares,030118,
6407301,BURITI (EMULSAO / VINHO),0280,Produtos da exploração florestal e da silvicultura,010112,
6407302,VINHO DE BURITI,1100,Bebidas,030119,
6407401,COCO NAO ESPECIFICADO,0191,Outros produtos e serviços da lavoura,010106,
6407501,CASTANHA NAO ESPECIFICADA,0191,Outros produtos e serviços da lavoura,010106,
6500101,ALFACE,0191,Outros produtos e serviços da lavoura,010106,
6500102,ALFACE PAULISTA,0191,Outros produtos e serviços da lavoura,010106,
6500103,ALFACE REPOLHUDA,0191,Outros produtos e serviços da lavoura,010106,
6500104,ALFACE AMARGA,0191,Outros produtos e serviços da lavoura,010106,
6500105,ALFACE CRESPA,0191,Outros produtos e serviços da lavoura,010106,
6500106,ALFACE ROMANA,0191,Outros produtos e serviços da lavoura,010106,
6500107,ALFACE MANTEIGA,0191,Outros produtos e serviços da lavoura,010106,
6500108,ALFACE LISA,0191,Outros produtos e serviços da lavoura,010106,
6500109,ALFACE AMERICANA,0191,Outros produtos e serviços da lavoura,010106,
6500110,ALFACE HIDROPONICA,0191,Outros produtos e serviços da lavoura,010106,
6500201,BERTALHA,0191,Outros produtos e serviços da lavoura,010106,
6500301,CHICORIA,0191,Outros produtos e serviços da lavoura,010106,
6500302,CHICORIA CRESPA,0191,Outros produtos e serviços da lavoura,010106,
6500304,ESCAROLA,0191,Outros produtos e serviços da lavoura,010106,
6500401,COENTRO (VERDURA),0191,Outros produtos e serviços da lavoura,010106,
6500501,COUVE,0191,Outros produtos e serviços da lavoura,010106,
6500502,COUVE MANTEIGA,0191,Outros produtos e serviços da lavoura,010106,
6500504,COUVE PALMITO,0191,Outros produtos e serviços da lavoura,010106,
6500505,COUVE CRESPA,0191,Outros produtos e serviços da lavoura,010106,
6500506,COUVE DE FOLHAS,0191,Outros produtos e serviços da lavoura,010106,
6500601,COUVE FLOR,0191,Outros produtos e serviços da lavoura,010106,
6500701,ESPINAFRE,0191,Outros produtos e serviços da lavoura,010106,
6500801,MOSTARDA (VERDURA),0191,Outros produtos e serviços da lavoura,010106,
6500901,REPOLHO,0191,Outros produtos e serviços da lavoura,010106,
6500902,REPOLHO BRANCO,0191,Outros produtos e serviços da lavoura,010106,
6500903,REPOLHO ROXO,0191,Outros produtos e serviços da lavoura,010106,
6501001,SALSA,0191,Outros produtos e serviços da lavoura,010106,
6501101,CEBOLINHA,0191,Outros produtos e serviços da lavoura,010106,
6501102,CEBOLINHA VERDE,0191,Outros produtos e serviços da lavoura,010106,
6501104,CEBOLA DE TODO O ANO (CEBOLINHA VERDE),0191,Outros produtos e serviços da lavoura,010106,
6501105,CEBOLINHA DESIDRATADA,0191,Outros produtos e serviços da lavoura,010106,
6501201,CHEIRO VERDE,0191,Outros produtos e serviços da lavoura,010106,
6501202,SALSA E CEBOLINHA,0191,Outros produtos e serviços da lavoura,010106,
6501203,COENTRO E CEBOLINHA,0191,Outros produtos e serviços da lavoura,010106,
6501204,TEMPERO VERDE,0191,Outros produtos e serviços da lavoura,010106,
6501301,AGRIAO,0191,Outros produtos e serviços da lavoura,010106,
6501302,AGRIAO COMUM,0191,Outros produtos e serviços da lavoura,010106,
6501304,AGRIAO DE AGUA,0191,Outros produtos e serviços da lavoura,010106,
6501308,AGRIAO HIDROPONICO,0191,Outros produtos e serviços da lavoura,010106,
6501401,TAIOBA,0191,Outros produtos e serviços da lavoura,010106,
6501403,TAIA,0191,Outros produtos e serviços da lavoura,010106,
6501501,ACELGA,0191,Outros produtos e serviços da lavoura,010106,
6501601,ALMEIRAO,0191,Outros produtos e serviços da lavoura,010106,
6501602,RADITE,0191,Outros produtos e serviços da lavoura,010106,
6501702,COUVE BROCOLIS,0191,Outros produtos e serviços da lavoura,010106,
6501704,BROCOLIS,0191,Outros produtos e serviços da lavoura,010106,
6501801,SERRALHA,0191,Outros produtos e serviços da lavoura,010106,
6501901,CARURU,0191,Outros produtos e serviços da lavoura,010106,
6501906,CUXA,0191,Outros produtos e serviços da lavoura,010106,
6501907,VINAGREIRA,0191,Outros produtos e serviços da lavoura,010106,
6501913,CARIRU,0191,Outros produtos e serviços da lavoura,010106,
6502001,RUCULA,0191,Outros produtos e serviços da lavoura,010106,
6502002,RUCOLA,0191,Outros produtos e serviços da lavoura,010106,
6502105,JAMBU (JAMBUACU),0191,Outros produtos e serviços da lavoura,010106,
6502201,LINGUA DE VACA (HORTALICA),0191,Outros produtos e serviços da lavoura,010106,
6502205,JOAO GOMES,0191,Outros produtos e serviços da lavoura,010106,
6502301,ALCACHOFRA,0191,Outros produtos e serviços da lavoura,010106,
6502401,SAMAMBAIA DO CAMPO,0191,Outros produtos e serviços da lavoura,010106,
6502501,BREDO,0191,Outros produtos e serviços da lavoura,010106,
6502601,AIPO,0191,Outros produtos e serviços da lavoura,010106,
6502604,SALSAO (AIPO),0191,Outros produtos e serviços da lavoura,010106,
6502701,COUVE CHINESA,0191,Outros produtos e serviços da lavoura,010106,
6502801,ERVA DOCE,0191,Outros produtos e serviços da lavoura,010106,
6502802,FUNCHO,0191,Outros produtos e serviços da lavoura,010106,
6503004,FOLHA DE MACAXEIRA,0191,Outros produtos e serviços da lavoura,010106,
6503101,BROTO DE FEIJAO,0191,Outros produtos e serviços da lavoura,010106,
6503102,MOYASHI,0191,Outros produtos e serviços da lavoura,010106,
6503301,ABOBORA MOGANGA,0191,Outros produtos e serviços da lavoura,010106,
6503302,ABOBORA MOCANGA,0191,Outros produtos e serviços da lavoura,010106,
6503303,ABOBORA MORANGA,0191,Outros produtos e serviços da lavoura,010106,
6503305,ABOBORA DE PORCO,0191,Outros produtos e serviços da lavoura,010106,
6503306,MORANGA (ABOBORA),0191,Outros produtos e serviços da lavoura,010106,
6503307,MORANGA JAPONESA,0191,Outros produtos e serviços da lavoura,010106,
6503308,MORANGA CABUTIA,0191,Outros produtos e serviços da lavoura,010106,
6503401,ABOBORA MENINA,0191,Outros produtos e serviços da lavoura,010106,
6503404,ABOBORA BAIANA,0191,Outros produtos e serviços da lavoura,010106,
6503405,ABOBORA VERMELHA,0191,Outros produtos e serviços da lavoura,010106,
6503406,ABOBORA DA BAHIA,0191,Outros produtos e serviços da lavoura,010106,
6503501,ABOBORA MELAO,0191,Outros produtos e serviços da lavoura,010106,
6503601,ABOBORA DE AGUA,0191,Outros produtos e serviços da lavoura,010106,
6503602,ABOBORA VERDE,0191,Outros produtos e serviços da lavoura,010106,
6503701,ABOBRINHA,0191,Outros produtos e serviços da lavoura,010106,
6503702,ABOBRINHA VERDE,0191,Outros produtos e serviços da lavoura,010106,
6503703,ABOBRINHA ITALIANA,0191,Outros produtos e serviços da lavoura,010106,
6503704,ABOBRINHA BRASILEIRA,0191,Outros produtos e serviços da lavoura,010106,
6503705,ABOBORA JAPONESA (ABOBRINHA),0191,Outros produtos e serviços da lavoura,010106,
6503706,ABOBORA BAIANINHA (ABOBRINHA),0191,Outros produtos e serviços da lavoura,010106,
6503707,CAXI,0191,Outros produtos e serviços da lavoura,010106,
6503802,ABOBORA DE CABOCLO,0191,Outros produtos e serviços da lavoura,010106,
6503804,ABOBORA JACARE,0191,Outros produtos e serviços da lavoura,010106,
6503805,JERIMUM,0191,Outros produtos e serviços da lavoura,010106,
6503806,JERIMUM DE LEITE,0191,Outros produtos e serviços da lavoura,010106,
6503807,JERIMUM CABOCLO,0191,Outros produtos e serviços da lavoura,010106,
6503808,JERIMUM JACAREZINHO,0191,Outros produtos e serviços da lavoura,010106,
6503901,ABOBORA,0191,Outros produtos e serviços da lavoura,010106,
6503902,ABOBORA COMUM,0191,Outros produtos e serviços da lavoura,010106,
6503903,ABOBORA MADURA,0191,Outros produtos e serviços da lavoura,010106,
6504001,PEPINO,0191,Outros produtos e serviços da lavoura,010106,
6504101,CHUCHU,0191,Outros produtos e serviços da lavoura,010106,
6504102,MACHUCHU (CHUCHU),0191,Outros produtos e serviços da lavoura,010106,
6504103,CAXIXE,0191,Outros produtos e serviços da lavoura,010106,
6504105,MACHUCHO (CHUCHU),0191,Outros produtos e serviços da lavoura,010106,
6504201,JILO,0191,Outros produtos e serviços da lavoura,010106,
6504202,JILO PAULISTA,0191,Outros produtos e serviços da lavoura,010106,
6504203,JILO JAPONES,0191,Outros produtos e serviços da lavoura,010106,
6504204,JILO PRETO,0191,Outros produtos e serviços da lavoura,010106,
6504301,MAXIXE,0191,Outros produtos e serviços da lavoura,010106,
6504401,PALMITO (FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504406,PALMITO ACAI (FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504407,PALMITO JUCARA (FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504409,GUARIROBA (PALMITO FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504410,GUEIROBA (PALMITO FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504411,GUEROBA (PALMITO FRESCO),0280,Produtos da exploração florestal e da silvicultura,010112,
6504501,PIMENTAO,0191,Outros produtos e serviços da lavoura,010106,
6504502,PIMENTAO VERDE,0191,Outros produtos e serviços da lavoura,010106,
6504503,PIMENTAO MADURO,0191,Outros produtos e serviços da lavoura,010106,
6504601,PIMENTA MALAGUETA,0191,Outros produtos e serviços da lavoura,010106,
6504606,PIMENTA BRANCA (IN NATURA),0191,Outros produtos e serviços da lavoura,010106,
6504701,PIMENTA DE CHEIRO,0191,Outros produtos e serviços da lavoura,010106,
6504704,PIMENTA CABACINHA (IN NATURA),0191,Outros produtos e serviços da lavoura,010106,
6504706,PIMENTA BODE (IN NATURA),0191,Outros produtos e serviços da lavoura,010106,
6504707,PIMENTA DOCE (IN NATURA),0191,Outros produtos e serviços da lavoura,010106,
6504901,PIMENTA,0191,Outros produtos e serviços da lavoura,010106,
6505001,QUIABO,0191,Outros produtos e serviços da lavoura,010106,
6505101,TOMATE,0191,Outros produtos e serviços da lavoura,010106,
6505102,TOMATE PAULISTA,0191,Outros produtos e serviços da lavoura,010106,
6505103,TOMATE MACA,0191,Outros produtos e serviços da lavoura,010106,
6505104,TOMATE PERA,0191,Outros produtos e serviços da lavoura,010106,
6505105,TOMATE JAPONES,0191,Outros produtos e serviços da lavoura,010106,
6505106,TOMATE VERDE,0191,Outros produtos e serviços da lavoura,010106,
6505107,TOMATE CAQUI,0191,Outros produtos e serviços da lavoura,010106,
6505201,VAGEM,0191,Outros produtos e serviços da lavoura,010106,
6505202,VAGEM MANTEIGA,0191,Outros produtos e serviços da lavoura,010106,
6505203,FEIJAO VERDE EM VAGEM,0191,Outros produtos e serviços da lavoura,010106,
6505301,COGUMELO (FRESCO),0191,Outros produtos e serviços da lavoura,010106,
6505401,BERINJELA,0191,Outros produtos e serviços da lavoura,010106,
6505402,BRINJELA,0191,Outros produtos e serviços da lavoura,010106,
6505501,ERVILHA (EM VAGEM),0191,Outros produtos e serviços da lavoura,010106,
6505502,ERVILHA DE VAGEM,0191,Outros produtos e serviços da lavoura,010106,
6505701,CEBOLA,0191,Outros produtos e serviços da lavoura,010106,
6505702,CEBOLA CABECA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6505703,CEBOLA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6505704,CEBOLA ROXA,0191,Outros produtos e serviços da lavoura,010106,
6505705,CEBOLA DO REINO,0191,Outros produtos e serviços da lavoura,010106,
6505706,CEBOLA PERA,0191,Outros produtos e serviços da lavoura,010106,
6505708,CEBOLA VERMELHA,0191,Outros produtos e serviços da lavoura,010106,
6505710,CEBOLA EM CABECA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6505711,CEBOLA DESIDRATADA,0191,Outros produtos e serviços da lavoura,010106,
6505801,CATALONHA,0191,Outros produtos e serviços da lavoura,010106,
6505802,CATALONIA,0191,Outros produtos e serviços da lavoura,010106,
6506101,JARDINEIRA (SELETA),1093,"Conservas de frutas, legumes e outros vegetais",030105,
6506102,SELETA (JARDINEIRA),1093,"Conservas de frutas, legumes e outros vegetais",030105,
6506201,CEBOLINHA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6506301,ABOBORA MORANGUINHA,0191,Outros produtos e serviços da lavoura,010106,
6506401,ABOBORA PAULISTA,0191,Outros produtos e serviços da lavoura,010106,
6506501,ABOBORA CABOTIAN,0191,Outros produtos e serviços da lavoura,010106,
6506502,ABOBORA CABOTIA,0191,Outros produtos e serviços da lavoura,010106,
6506503,ABOBORA CABUTIA,0191,Outros produtos e serviços da lavoura,010106,
6506504,ABOBORA CABUTIAN,0191,Outros produtos e serviços da lavoura,010106,
6506505,ABOBORA KABUTIA,0191,Outros produtos e serviços da lavoura,010106,
6506701,ABOBORA GOIANINHA,0191,Outros produtos e serviços da lavoura,010106,
6506801,ABOBORA HIBRIDA,0191,Outros produtos e serviços da lavoura,010106,
6506901,ABOBORA SECA,0191,Outros produtos e serviços da lavoura,010106,
6507001,ABOBRINHA CAIPIRA,0191,Outros produtos e serviços da lavoura,010106,
6507101,ABOBRINHA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6507301,BROTO DE ALFAFA,0191,Outros produtos e serviços da lavoura,010106,
6507401,ALECRIN,0191,Outros produtos e serviços da lavoura,010106,
6507402,ALECRIM,0191,Outros produtos e serviços da lavoura,010106,
6507501,ALFAZEMA,0191,Outros produtos e serviços da lavoura,010106,
6507601,AZEDINHA,0191,Outros produtos e serviços da lavoura,010106,
6600101,BANANA DE AGUA,0191,Outros produtos e serviços da lavoura,010106,
6600102,BANANA NANICA,0191,Outros produtos e serviços da lavoura,010106,
6600105,BANANA MANGALO,0191,Outros produtos e serviços da lavoura,010106,
6600106,BANANA INGLESA,0191,Outros produtos e serviços da lavoura,010106,
6600109,BANANA CATARINA,0191,Outros produtos e serviços da lavoura,010106,
6600110,BANANA CHORONA,0191,Outros produtos e serviços da lavoura,010106,
6600111,BANANA PEROA,0191,Outros produtos e serviços da lavoura,010106,
6600112,BANANA CASCA VERDE,0191,Outros produtos e serviços da lavoura,010106,
6600115,BANANA CATURRA,0191,Outros produtos e serviços da lavoura,010106,
6600116,BANANA ANA,0191,Outros produtos e serviços da lavoura,010106,
6600201,BANANA PRATA,0191,Outros produtos e serviços da lavoura,010106,
6600203,BANANA AMARELA,0191,Outros produtos e serviços da lavoura,010106,
6600205,BANANA BRANCA,0191,Outros produtos e serviços da lavoura,010106,
6600208,BANANA DA PRATA,0191,Outros produtos e serviços da lavoura,010106,
6600301,BANANA OURO,0191,Outros produtos e serviços da lavoura,010106,
6600308,BANANA REAL,0191,Outros produtos e serviços da lavoura,010106,
6600310,BANANINHA,0191,Outros produtos e serviços da lavoura,010106,
6600401,BANANA MACA,0191,Outros produtos e serviços da lavoura,010106,
6600404,BANANA LEITE,0191,Outros produtos e serviços da lavoura,010106,
6600405,BANANA MACA PAINA,0191,Outros produtos e serviços da lavoura,010106,
6600407,BANANA PERA,0191,Outros produtos e serviços da lavoura,010106,
6600501,BANANA FIGO,0191,Outros produtos e serviços da lavoura,010106,
6600502,BANANA ABOBORA,0191,Outros produtos e serviços da lavoura,010106,
6600505,BANANA BABONA,0191,Outros produtos e serviços da lavoura,010106,
6600506,BANANA CACAU,0191,Outros produtos e serviços da lavoura,010106,
6600507,BANANA CAFE,0191,Outros produtos e serviços da lavoura,010106,
6600508,BANANA CAIXAO,0191,Outros produtos e serviços da lavoura,010106,
6600511,BANANA CASADA,0191,Outros produtos e serviços da lavoura,010106,
6600512,BANANA CASCA GROSSA,0191,Outros produtos e serviços da lavoura,010106,
6600515,BANANA CORUJA,0191,Outros produtos e serviços da lavoura,010106,
6600521,BANANA MURICI,0191,Outros produtos e serviços da lavoura,010106,
6600522,BANANA PAO,0191,Outros produtos e serviços da lavoura,010106,
6600523,BANANA PARA,0191,Outros produtos e serviços da lavoura,010106,
6600527,BANANA SAPA,0191,Outros produtos e serviços da lavoura,010106,
6600530,BANANA TRES QUINAS,0191,Outros produtos e serviços da lavoura,010106,
6600532,MASSA DE BANANA,1093,"Conservas de frutas, legumes e outros vegetais",030105,
6600601,BANANA MARMELO,0191,Outros produtos e serviços da lavoura,010106,
6600701,BANANA ROXA,0191,Outros produtos e serviços da lavoura,010106,
6600706,BANANA VINAGRE,0191,Outros produtos e serviços da lavoura,010106,
6600902,BANANA CURTA,0191,Outros produtos e serviços da lavoura,010106,
6601001,BANANA DA TERRA,0191,Outros produtos e serviços da lavoura,010106,
6601002,BANANA PACOVA,0191,Outros produtos e serviços da lavoura,010106,
6601008,BANANA COMPRIDA,0191,Outros produtos e serviços da lavoura,010106,
6601012,BANANA GRANDE,0191,Outros produtos e serviços da lavoura,010106,
6601013,BANANA GRANDE AMARELA,0191,Outros produtos e serviços da lavoura,010106,
6601015,BANANA PACOVI,0191,Outros produtos e serviços da lavoura,010106,
6601019,BANANA PACOVAN,0191,Outros produtos e serviços da lavoura,010106,
6601101,BANANA (NAO ESPECIFICADA),0191,Outros produtos e serviços da lavoura,010106,
6601201,LARANJA LIMA,0191,Frutas cítricas,010110,
6601202,LARANJA DOCINHA,0191,Frutas cítricas,010110,
6601203,LARANJA SERRA DE AGUA,0191,Frutas cítricas,010110,
