0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22
Cod,Quadro,Codigo,Variavel,Nivel_1,Descricao_1,Nivel_2,Descricao_2,Nivel_3,Descricao_3,Nivel_4,Descricao_4,Nivel_5,Descricao_5,Nivel_6,Descricao_6,DePara,Nivel 1,Nível 2,Descrição,Codigo final
81068,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81068,HAMBURGUER DE CARNE E FRANGO,10107,,,,
81069,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101115,Alimentos preparados,1101115,Alimentos preparados,81069,BOLINHA DE QUEIJO SEMIPRONTA,16104,,,,
81070,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81070,RETALHO DE PRESUNTO,07502,,,,
81071,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81071,RETALHO DE FRIOS,07502,,,,
81072,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81072,HAMBURGUER DE CARNE SUINA,07506,,,,
81073,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81073,HAMBURGUER DE SOJA,16104,,,,
81074,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81074,ALMONDEGA DE SOJA,16104,,,,
81075,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81075,PATE DE PERU LIGHT,10107,,,,
81076,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81076,PATE DE FIGADO LIGHT,10107,,,,
81077,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81077,PATE DE TORRESMO,16104,,,,
81078,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81078,CRACOVIA,07506,,,,
81079,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101115,Alimentos preparados,1101115,Alimentos preparados,81079,SANDUICHE SEMIPRONTO,16104,,,,
81080,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81080,CAMARAO EMPANADO SEMIPRONTO,09102,,,,
81081,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81081,FRANGO A PARMEGIANA SEMIPRONTO e sinonimos,10107,,,,
81082,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81082,GELEIA SUINA,07506,,,,
81083,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81083,EMPANADO NAO ESPECIFICADO SEMIPRONTO,07506,,,,
81084,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101115,Alimentos preparados,1101115,Alimentos preparados,81084,PAELLA,16104,,,,
82001,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82001,REFRIGERANTE DE COLA e sinonimos,15202,,,,
82002,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82002,REFRIGERANTE DE LARANJA e sinonimos,15204,,,,
82003,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82003,REFRIGERANTE DE GUARANA e sinonimos,15203,,,,
82004,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82004,REFRIGERANTE DE LIMAO e sinonimos,15205,,,,
82005,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82005,REFRIGERANTE DE UVA e sinonimos,15206,,,,
82006,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82006,REFRIGERANTE MINEIRINHO e sinonimos,15206,,,,
82007,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82007,REFRIGERANTE DE COLA LIGHT e sinonimos,15202,,,,
82008,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82008,REFRIGERANTE DE COLA DIET e sinonimos,15202,,,,
82009,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82009,REFRIGERANTE MINUANO e sinonimos,15206,,,,
82010,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82010,REFRIGERANTE AGUA MINERAL e sinonimos,15201,,,,
82011,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82011,REFRIGERANTE DE MATE e sinonimos,15206,,,,
82012,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82012,REFRIGERANTE BIDU e sinonimos,15206,,,,
82013,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82013,REFRIGERANTE JAO e sinonimos,15206,,,,
82014,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82014,REFRIGERANTE ALOA e sinonimos,15206,,,,
82015,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82015,REFRIGERANTE DE LARANJA LIGHT e sinonimos,15204,,,,
82016,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82016,REFRIGERANTE DE GUARANA LIGHT e sinonimos,15203,,,,
82017,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82017,REFRIGERANTE XODO DA BAHIA e sinonimos,15206,,,,
82018,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82018,REFRIGERANTE TUBAINA e sinonimos,15206,,,,
82019,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82019,REFRIGERANTE TUBAINA LIGHT e sinonimos,15206,,,,
82020,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82020,CALDO DE CANA e sinonimos,15209,,,,
82021,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82021,AGUA DE COCO,15209,,,,
82022,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82022,SUCO DE FRUTA OU VEGETAL ENGARRAFADO e sinonimos,15208,,,,
82023,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82023,REFRESCO DE FRUTA ENGARRAFADO e sinonimos,15208,,,,
82024,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82024,SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO e sinonimos,15207,,,,
82025,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011121,Café moído,82025,CAFE MOIDO e sinonimos,15301,,,,
82026,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82026,CAFE SOLUVEL e sinonimos,15302,,,,
82027,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82027,CHA PRETO e sinonimos,15402,,,,
82028,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82028,CHA MATE e sinonimos,15401,,,,
82029,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82029,ERVA DOCE CHA e sinonimos,15402,,,,
82030,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82030,HORTELA CHA e sinonimos,15402,,,,
82031,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82031,CANELA CHA e sinonimos,15402,,,,
82032,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82032,CAMOMILA CHA e sinonimos,15402,,,,
82033,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82033,ERVA CIDREIRA CHA e sinonimos,15402,,,,
82034,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82034,LEVEDO DE CERVEJA e sinonimos,15102,,,,
82035,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82035,REFRIGERANTE NAO-ESPECIFICADO,15206,,,,
82036,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82036,CAFE DE CEVADA e sinonimos,15209,,,,
82037,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82037,CAFE EM GRAO,15303,,,,
82038,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82038,REFRESCO EM SACO PLASTICO e sinonimos,15208,,,,
82039,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82039,CAFE COM LEITE EM PO,15302,,,,
82040,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82040,REFRIGERANTE DE MACA LIGHT e sinonimos,15206,,,,
82041,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82041,REFRIGERANTE DE MACA e sinonimos,15206,,,,
82042,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82042,REFRIGERANTE DE TUTI FRUTI e sinonimos,15206,,,,
82043,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82043,REFRIGERANTE DE TANGERINA e sinonimos,15206,,,,
82044,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82044,MARCELA CHA e sinonimos,15402,,,,
82045,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82045,CHOCOLATE ENGARRAFADO OU ENCARTONADO e sinonimos,11106,,,,
82046,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82046,REFRIGERANTE DE CAJU e sinonimos,15206,,,,
82047,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82047,SUCO DE FRUTA OU VEGETAL ENCARTONADO e sinonimos,15208,,,,
82048,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82048,"GELO EM CUBO, PEDRA, ETC. e sinonimos",15201,,,,
82049,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82049,REFRIGERANTE AGUA TONICA e sinonimos,15206,,,,
82050,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82050,CAFE DESCAFEINADO,15302,,,,
82051,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82051,SUCO DE FRUTA OU VEGETAL EM LATA e sinonimos,15208,,,,
82052,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82052,CHA DIET e sinonimos,15402,,,,
82053,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82053,SUCO DE FRUTA OU VEGETAL EM SACO PLASTICO e sinonimos,15208,,,,
82054,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82054,REFRIGERANTE PARAGUAI e sinonimos,15206,,,,
82055,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82055,REFRIGERANTE GOIANINHA e sinonimos,15206,,,,
82056,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82056,MULTIERVAS CHA e sinonimos,15402,,,,
82057,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82057,REFRIGERANTE REAL e sinonimos,15206,,,,
82058,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82058,REFRIGERANTE ENERGETICO e sinonimos,15206,,,,
82059,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82059,BEBIDA ENERGETICA,15209,,,,
82060,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82060,BEBIDA NAO-ALCOOLICA NAO-ESPECIFICADA,15209,,,,
82061,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82061,OUTRO CHA e sinonimos,15402,,,,
82062,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82062,SUCO DE FRUTA OU VEGETAL NAO-ESPECIFICADO,15208,,,,
82063,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82063,CHA NAO-ESPECIFICADO,15402,,,,
82064,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82064,CAFE CAPUCCINO SOLUVEL e sinonimos,15302,,,,
82065,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82065,ARRUDA CHA e sinonimos,15402,,,,
82066,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011126,Outras,82066,BOLDO CHA e sinonimos,15402,,,,
82067,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82067,REFRIGERANTE CITRICO e sinonimos,15206,,,,
82068,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82068,REFRIGERANTE DE ABACAXI e sinonimos,15206,,,,
82069,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82069,REFRIGERANTE DE ABACAXI COM GUARANA,15206,,,,
82070,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82070,REFRIGERANTE DE FRAMBOESA,15206,,,,
82071,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82071,REFRIGERANTE DE MORANGO e sinonimos,15206,,,,
82072,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82072,REFRIGERANTE DE MARACUJA,15206,,,,
82073,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011122,Refrigerantes,82073,REFRIGERANTE DE GENGIBRE,15206,,,,
82074,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82074,REFRIGERANTE DE GUARANA DIET e sinonimos,15203,,,,
82075,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101112,Bebidas e infusões,11011123,Bebidas não alcoólicas light e diet,82075,REFRIGERANTE DE LIMAO LIGHT e sinonimos,15205,,,,
