0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26
Ano,Quadro_H,Desc_Quadro,Codigo,Codigo_numero,Desc,,ProcV87,zoom,MelhorChute,Harmo,Descr,,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0868,868,MEIO-FIO DE CALÇADA,,,32001,32001,32001,Manutencao_do_lar,0868,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0869,869,LATA VAZIA (USADA EM CONSTRUÇÃO),,,32001,32001,32001,Manutencao_do_lar,0869,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0870,870,RUFO DE TELHADO,,,32001,32001,32001,Manutencao_do_lar,0870,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0871,871,ÓXIDO DE FERRO (PARA PISO DE CERÂMICA),,,32001,32001,32001,Manutencao_do_lar,0871,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0872,872,CHAMINÉ PRONTA (QUALQUER MATERIAL),,,32001,32001,32001,Manutencao_do_lar,0872,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0873,873,LIXEIRA METÁLICA,,,32001,32001,32001,Manutencao_do_lar,0873,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0898,898,AGREGADO 2,,,32001,32001,32001,Manutencao_do_lar,0898,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0900,900,"DESPESA COM CONSERTO E MANUTENÇÃO DE MOVEIS, APARELHOS, MAQUINAS E UTENSÍLIOS DOMESTICOS",,31007,,31007,31007,Outros_servicos_etc,0900,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0901,901,CONSERTO DE MOVEIS,,42001,32005,42001,42001,Imovel_aquisicao,0901,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0902,902,MANUTENÇÃO DE MOVEIS,,42001,32005,42001,42001,Imovel_aquisicao,0902,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0903,903,CONSERTO DE ASPIRADOR DE PÓ (PEÇA+MÃO-DE-OBRA),,31001,32005,31001,31001,Aluguel,0903,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0906,906,MANUTENÇÃO DE APARELHOS DOMÉSTICOS,,31007,32005,31007,31007,Outros_servicos_etc,0906,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0907,907,CONSERTO DE MOTO-BOMBA (PEÇA+MÃO-DE-OBRA),,31007,32005,31007,31007,Outros_servicos_etc,0907,,,,
1995,09,"QUADRO 9 - Despesas com Consertos e Manutenção de Móveis, Aparelhos, Máquinas e Utensílios de Uso Doméstico no Período de Referência de 90 Dias,",0908,908,CONSERTO DE FERRO ELÉTRICO (PEÇA+MÃO-DE-OBRA),,31007,32005,31007,31007,Outros_servicos_etc,0908,,,,
