0,1,2,3,4,5,6,9,10,11,18
,,,,,,,CodProd,Cod_harmo,Des_Harmo,
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1008,TINTA,42002,Imovel_reforma,1049,42002,Imovel_reforma,1008
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,MATERIAL DE PINTURA EM GERAL,42002,Imovel_reforma,1050,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,MASSA CORRIDA PARA PAREDE,42002,Imovel_reforma,1051,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,CAL,42002,Imovel_reforma,1052,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,CAL VIRGEM,42002,Imovel_reforma,1053,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,ROLO PARA PINTURA,42002,Imovel_reforma,1054,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1009,LIXA PARA MADEIRA,42002,Imovel_reforma,1055,42002,Imovel_reforma,1009
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1010,"TORNEIRA,CANO E MATERIAL HIDRAULICO EM GERAL",42002,Imovel_reforma,1056,42002,Imovel_reforma,1010
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1010,CANO,42002,Imovel_reforma,1057,42002,Imovel_reforma,1010
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1010,MATERIAL HIDRAULICO,42002,Imovel_reforma,1058,42002,Imovel_reforma,1010
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,"FERRAGENS (FECHADURA, FERRO, ARAME, PREGO, ETC.)",42002,Imovel_reforma,1059,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,FECHADURA,42002,Imovel_reforma,1060,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,FERRO,42002,Imovel_reforma,1061,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,ARAME,42002,Imovel_reforma,1098,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,PREGO,42002,Imovel_reforma,1100,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,CADEADO,42002,Imovel_reforma,1101,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,"RALO (ESGOTO, BANHEIRO, ETC.)",42002,Imovel_reforma,1102,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,TELA DE ARAME,42002,Imovel_reforma,1103,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1011,TRILHO METALICO,42002,Imovel_reforma,1104,42002,Imovel_reforma,1011
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1012,FIOS E MATERIAL ELETRICO EM GERAL,42002,Imovel_reforma,1105,42002,Imovel_reforma,1012
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1012,MATERIAL ELETRICO PARA INSTALAÇÃO,42002,Imovel_reforma,1106,42002,Imovel_reforma,1012
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1012,FIO PARA INSTALÇÃO ELETRICA,42002,Imovel_reforma,1107,42002,Imovel_reforma,1012
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1013,"MÃO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, ETC.)",42002,Imovel_reforma,1108,42002,Imovel_reforma,1013
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1013,PEDREIRO,42002,Imovel_reforma,1198,42002,Imovel_reforma,1013
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1013,MARCENEIRO,42002,Imovel_reforma,1200,32005,Consertos_de_artigos_do_lar,1013
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1013,ELETRICISTA,42002,Imovel_reforma,1201,32005,Consertos_de_artigos_do_lar,1013
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1014,"DEDETIZAÇÃO, DESRATIZAÇÃO, ETC.",42002,Imovel_reforma,1202,32005,Consertos_de_artigos_do_lar,1014
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1014,DESRATIZAÇÃO,42002,Imovel_reforma,1203,32005,Consertos_de_artigos_do_lar,1014
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1015,"VITRIFICAÇÃO (SINTECO, POLIURETANO, ETC.)",42002,Imovel_reforma,1204,32005,Consertos_de_artigos_do_lar,1015
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1015,SINTECO,42002,Imovel_reforma,1205,32005,Consertos_de_artigos_do_lar,1015
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1015,POLIURETANO,42002,Imovel_reforma,1206,32005,Consertos_de_artigos_do_lar,1015
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1016,REFORMAS OU OBRAS POR EMPREITADA,42002,Imovel_reforma,1207,32005,Consertos_de_artigos_do_lar,1016
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1016,CONSTRUÇÃO POR EMPREITADA,42002,Imovel_reforma,1208,32005,Consertos_de_artigos_do_lar,1016
